Delta Energy,Theta Energy,Alpha Energy,Beta Energy,Delta Relative Power,Theta Relative Power,Alpha Relative Power,Beta Relative Power,Beta-Theta Ratio,Slow-Fast Ratio,Beta-Delta Theta Ratio,Spectral Slope,Entropy,SEF95,Hjorth Mobility,Hjorth Complexity,Mean,Standard Deviation,Variance,Alpha-Beta Ratio,Delta-Theta Ratio,Delta-Alpha Ratio,Delta-Beta Ratio,Theta-Alpha Ratio,Theta-Beta Ratio,Peak Frequency,Spectral Centroid,label
1.899904545,0.534605593,0.496267566,1.618887246,0.417592189,0.117504387,0.109077827,0.355825597,3.028189878,1.173586703,0.664974534,-7.056258281,2.598705197,25,0.138228039,1.99785266,-0.103237417,3.152787524,9.940069171,0.306548567,3.553843375,3.828387497,1.173586703,1.077252736,0.330230283,1,8.569193032,1
1.999768804,2.119241307,0.443536024,2.238780222,0.294026297,0.311592356,0.065213166,0.329168181,1.056406468,0.893240339,0.543523847,-7.042729921,2.659364921,25,0.130118306,2.1302835,-0.383503518,3.369229519,11.35170755,0.198115036,0.943624871,4.508695335,0.893240339,4.77805903,0.946605337,1,7.804779406,1
2.965664089,1.844073339,0.352327707,2.400005261,0.392176208,0.243858261,0.046591434,0.317374097,1.30146953,1.235690662,0.498988832,-7.112680908,2.783860839,26,0.138477457,2.079759572,0.109156889,3.053483,9.323758431,0.14680289,1.608213744,8.417345637,1.235690662,5.233971956,0.768362207,2,8.543859648,1
5.243097672,2.191311183,0.149639048,0.957038051,0.613867803,0.256561191,0.017519909,0.112051097,0.436742193,5.478463127,0.128730888,-7.077632586,2.300055657,25,0.124122643,2.362986843,0.313958299,3.354485716,11.25257442,0.156356425,2.392675998,35.03829883,5.478463127,14.64397974,2.289680313,2,5.03604384,1
1.945264558,3.137235339,0.621804023,2.4538736,0.238443519,0.384551002,0.076218496,0.300786983,0.782177087,0.792732176,0.482808391,-7.208904653,2.948624085,26,0.107734073,2.667825213,0.301212864,3.917232786,15.3447127,0.253396925,0.620056944,3.128420666,0.792732176,5.04537639,1.278482861,1,8.236921541,1
4.012875543,1.885695097,0.969219188,1.086580101,0.504486915,0.237064043,0.121847387,0.136601655,0.576222584,3.693124456,0.184210746,-7.205351282,2.561260208,22,0.143729116,1.947596718,-1.345186862,2.861943237,8.190719091,0.891990556,2.128061715,4.140317889,3.693124456,1.945581681,1.735440485,2,5.788018754,1
4.719349716,0.615382812,0.322222419,3.036467593,0.542864412,0.070787174,0.037065082,0.349283332,4.934274297,1.55422364,0.569188348,-7.149573069,2.525034994,24,0.146744822,1.957151253,0.074504182,3.045422114,9.274595852,0.106117523,7.668965761,14.64624879,1.55422364,1.90980756,0.202664047,2,8.108796618,1
2.069572284,1.601229435,0.251738197,2.404088698,0.327120874,0.253093635,0.03979026,0.37999523,1.501401764,0.860855211,0.654921971,-7.171690707,2.861551264,23,0.13981479,1.955307788,1.36423505,3.252942737,10.58163645,0.104712525,1.292489533,8.221129353,0.860855211,6.360693179,0.666044242,2,8.874765902,1
3.248234348,2.528908632,2.380031425,2.154480189,0.315006124,0.245247609,0.230809848,0.208936419,0.8519407,1.507664988,0.372931775,-7.215970569,2.717646037,23,0.134890642,1.828744384,0.088864911,3.15693882,9.966262715,1.104689399,1.284441165,1.364786328,1.507664988,1.062552622,1.173790618,1,7.646462521,1
1.403097077,0.430378678,0.961706151,1.638161339,0.316487355,0.09707768,0.216925715,0.36950925,3.806325503,0.856507258,0.893473139,-6.994127722,2.941614382,28,0.152054622,1.807352951,-0.731389374,2.787963755,7.772741901,0.587064368,3.26014542,1.45896652,0.856507258,0.44751578,0.262720569,2,10.11126055,1
0.988310966,1.621418797,0.3784568,1.402781439,0.225078153,0.369262267,0.086189833,0.319469747,0.865156763,0.704536672,0.537519807,-7.039286421,2.841778574,27,0.158777189,1.80664777,-0.631257382,2.677066051,7.16668264,0.269790282,0.609534667,2.611423457,0.704536672,4.284290295,1.155859888,3,9.23840791,1
1.186177954,1.46131704,0.355736524,1.934352633,0.240234479,0.295957901,0.072046676,0.391760945,1.323704973,0.613217019,0.730635048,-7.057537685,2.902881147,27,0.157420256,1.732007547,0.520783133,2.486323929,6.181806681,0.183904691,0.811718417,3.33442836,0.613217019,4.107863379,0.755455347,1,9.96063584,1
2.09030777,0.865985677,0.245684972,3.252531212,0.323852297,0.13416754,0.03806408,0.503916083,3.755871832,0.642671087,1.100205805,-7.088713115,2.781649696,25,0.161606803,1.626828817,0.672328693,2.573854064,6.624724744,0.075536545,2.413790234,8.508081531,0.642671087,3.524780825,0.266249767,1,10.03370032,1
0.651884007,0.783118259,1.328051949,3.306465716,0.107402894,0.129024745,0.218806753,0.544765608,4.222179316,0.197154322,2.304153655,-7.066637723,3.162129018,23,0.175286673,1.521514651,-0.27425902,2.558950683,6.548228597,0.401653023,0.832420901,0.49085731,0.197154322,0.589674417,0.236844512,2,13.24675802,1
3.225436878,1.384181636,0.724160605,1.64513919,0.462168596,0.198337561,0.103764018,0.235729825,1.188528403,1.960586009,0.356892698,-7.116329157,2.694034852,22,0.118296525,2.117612518,0.388779835,3.44367974,11.85893015,0.440181967,2.330212158,4.454035277,1.960586009,1.911429078,0.841376611,2,6.643945853,1
8.662197842,0.694834398,1.129060231,1.233637057,0.739112436,0.05928758,0.09633842,0.105261564,1.775440393,7.021674482,0.131840633,-7.073018422,2.039138249,16,0.092500119,2.606758861,-0.498149076,3.84637163,14.79457472,0.915228855,12.4665645,7.672042293,7.021674482,0.615409505,0.563240537,1,3.558485343,1
2.744779224,2.232691395,0.606408529,1.489573742,0.388039514,0.315643778,0.0857302,0.210586508,0.667165084,1.842660854,0.299263191,-7.07716429,2.597288797,23,0.116788793,2.278425119,-0.820975498,3.014439908,9.086847958,0.407102053,1.229358984,4.526287303,1.842660854,3.681827166,1.498879399,1,6.455450631,1
2.312925426,1.643774721,0.503000596,1.346167576,0.398377176,0.283122977,0.086636584,0.231863264,0.818948947,1.71815565,0.340224815,-7.069478042,2.495672813,25,0.117946923,2.347120218,0.144301759,3.117984468,9.721827145,0.373653775,1.40708176,4.598255837,1.71815565,3.267937919,1.221077338,3,7.126024578,1
3.363823521,1.213673468,0.875799927,1.87388032,0.459088597,0.165639977,0.119527602,0.255743823,1.543974033,1.795111184,0.409367898,-7.023853597,2.463316614,23,0.119152203,2.268203066,1.415745233,3.249406679,10.55864377,0.467372392,2.771605056,3.840858415,1.795111184,1.385788501,0.647679286,1,6.892632498,1
3.846888804,0.405868127,0.55725104,1.166020085,0.643720004,0.067916034,0.093247728,0.195116233,2.872903799,3.299161697,0.27417981,-6.791769852,1.88390681,23,0.113585424,2.292324388,0.313850478,3.21161115,10.31444618,0.477908612,9.478174175,6.903331762,3.299161697,0.728339829,0.348079877,1,5.185931918,1
3.31674985,3.512224946,1.807014697,0.80398152,0.351351699,0.37205887,0.191421636,0.085167795,0.228909461,4.125405581,0.117730925,-7.020993768,2.589847619,14,0.090517641,2.561649627,-2.253024905,3.689899735,13.61536005,2.247582378,0.944344369,1.835485818,4.125405581,1.943661528,4.368539399,4,5.524032833,1
3.195827899,1.457438014,0.8976106,2.199028793,0.412369929,0.188058816,0.115822138,0.283749118,1.508831781,1.453290611,0.472577505,-7.085578149,2.584697328,22,0.080947173,3.146054163,1.136188178,5.759203925,33.16842985,0.408185015,2.192771061,3.56037228,1.453290611,1.623686277,0.662764407,1,7.382860262,1
25.56560112,1.181933912,0.619110329,4.410931321,0.804517015,0.03719396,0.019482616,0.138806409,3.731961048,5.795964449,0.164909825,-7.262696554,1.73898023,22,0.10187928,2.758590717,1.736232682,5.092299886,25.93151813,0.140358188,21.63031356,41.29409562,5.795964449,1.909084466,0.267955637,2,4.306173884,1
4.168527615,0.565323537,0.292456233,1.180277923,0.671629795,0.091084471,0.047120311,0.190165423,2.087791936,3.53181868,0.249327215,-7.022137154,2.2115208,25,0.131464401,2.184531676,-1.149763203,3.528592856,12.45096754,0.247785905,7.37370256,14.25350924,3.53181868,1.933019283,0.478974932,3,5.829259073,1
1.489634497,0.719604838,0.338247928,1.773962504,0.344707118,0.166519311,0.078271864,0.410501707,2.465189796,0.839721524,0.802974343,-7.014376508,2.787536003,28,0.157364487,1.850703993,-0.945425426,2.713669822,7.364003901,0.190673662,2.070072931,4.403972277,0.839721524,2.127447884,0.40564828,1,9.104572111,1
0.858539995,0.455158623,0.620151271,2.276223951,0.203925163,0.108111791,0.147301756,0.540661289,5.000946557,0.377177296,1.732683524,-7.005098005,3.096548083,28,0.143699911,2.009651212,-0.132094613,2.780181801,7.729410845,0.272447388,1.8862435,1.384404153,0.377177296,0.73394774,0.199962145,1,11.2821656,1
1.265074354,2.211657451,0.320057497,1.788726148,0.226491962,0.395962999,0.057301336,0.320243703,0.808771787,0.707248762,0.514484938,-6.985707471,2.850141257,24,0.165513054,1.698175112,0.101886495,2.527676994,6.389150985,0.178930406,0.572002845,3.952647157,0.707248762,6.910187934,1.236442735,5,8.428499578,1
1.786832374,1.386577405,0.51462904,2.255358325,0.300641591,0.233297115,0.086588365,0.379472929,1.626565035,0.79226097,0.71070504,-7.099746399,2.851305864,26,0.123927139,2.148341272,0.808088508,3.435211945,11.80068111,0.228180611,1.288663992,3.472078399,0.79226097,2.694324059,0.61479251,1,8.861419235,1
6.508600556,4.162336725,0.559805196,1.294888342,0.519622576,0.332305557,0.044692775,0.103379092,0.311096489,5.026379764,0.121347198,-7.161761775,2.366554529,16,0.087091004,2.99918181,0.41937511,4.483858323,20.10498546,0.432319281,1.563689097,11.62654545,5.026379764,7.435330635,3.214436791,2,4.884224686,1
7.520879926,1.392543934,0.277564155,1.421709295,0.708668089,0.131214892,0.026153969,0.133963049,1.020943944,5.290026556,0.159502041,-7.008673938,1.794756857,22,0.087422396,3.135121151,-2.070012314,4.188885577,17.54676238,0.195232708,5.400820574,27.09600568,5.290026556,5.017016453,0.979485707,1,3.039283054,1
2.877329751,0.417413751,1.757340015,0.998891465,0.475515063,0.068982891,0.290422621,0.165079424,2.393048777,2.88052291,0.303177308,-6.986172761,2.424346129,20,0.066808587,3.824661303,0.246394846,4.689069789,21.98737549,1.759290249,6.893231827,1.637321023,2.88052291,0.23752589,0.417876982,1,6.109938374,1
4.861316887,0.244725433,0.433512271,1.388802022,0.70165512,0.035322292,0.062570721,0.200451867,5.674939477,3.500367087,0.271991874,-6.92165454,1.942785215,19,0.076631595,3.087292922,2.085351518,3.759309646,14.13240901,0.312148358,19.86437137,11.21379305,3.500367087,0.564517892,0.176213333,1,3.659002666,1
1.705604042,0.601608392,0.380962683,1.071242559,0.453688361,0.160027016,0.101335557,0.284949067,1.780631011,1.592173526,0.464301658,-6.826518151,2.682231365,25,0.096737672,2.632192662,-0.482036657,3.403432901,11.58335551,0.355626912,2.835073555,4.47708954,1.592173526,1.579179324,0.561598666,3,6.977491195,1
0.34215376,3.297052224,0.7165463,1.019813847,0.06364981,0.613340464,0.1332969,0.189712827,0.309310796,0.335506094,0.280229767,-6.972976483,2.639853816,25,0.154652101,1.782841223,-1.640772066,2.353939365,5.541030533,0.702624604,0.103775657,0.47750405,0.335506094,4.601310791,3.232994173,5,8.600490466,1
2.164135845,0.483650978,1.074918026,1.189823458,0.44053402,0.098452558,0.218811569,0.242201853,2.460086948,1.818871387,0.449365277,-6.969702305,2.580144254,25,0.125469951,2.236791312,0.037285536,2.740653578,7.511182033,0.903426486,4.47458176,2.013303147,1.818871387,0.449942197,0.406489698,1,7.348942289,1
1.489547087,1.058439665,0.813154065,1.401708421,0.312742859,0.222228253,0.170728491,0.294300397,1.324315846,1.062665434,0.550123905,-7.058396797,2.913825051,26,0.158064499,1.710342727,1.666137916,2.35580483,5.549816395,0.580116416,1.407304673,1.831814107,1.062665434,1.301647143,0.755106875,2,8.937556943,1
2.386464138,0.713019332,0.539268202,1.535003432,0.461263452,0.137814666,0.10423149,0.296690392,2.152821617,1.554696289,0.495244916,-6.926617736,2.392745833,24,0.132213604,2.071068649,-0.140581182,2.980863621,8.885547929,0.351314004,3.346983778,4.425375222,1.554696289,1.32219799,0.46450667,1,7.242841903,1
0.534192009,0.731980874,1.36837372,1.79933874,0.120479437,0.165087912,0.308617299,0.405815352,2.458177262,0.296882403,1.421084565,-6.925657769,2.953737383,27,0.180337089,1.626891377,-1.043187184,2.396602933,5.74370562,0.760487,0.729789573,0.390384586,0.296882403,0.534927603,0.406805488,8,11.26163668,1
0.449811082,1.139429059,1.095119115,3.453379209,0.073286127,0.185643143,0.178423881,0.562646849,3.030797908,0.130252444,2.172975071,-7.219359408,3.244949757,30,0.185103853,1.546888634,-0.017598921,2.57416855,6.626343724,0.317115222,0.394768835,0.410741695,0.130252444,1.040461301,0.329946117,7,13.83368165,1
2.304370235,1.603279633,0.263712386,2.276396946,0.357390865,0.248656872,0.04089985,0.353052413,1.419837749,1.012288405,0.582548852,-7.103499628,2.797393225,25,0.16261056,1.680609016,0.869570095,2.721876886,7.408613781,0.115846398,1.437285291,8.738194943,1.012288405,6.079652381,0.704305827,2,8.882727878,1
1.655283213,0.748050786,0.292036549,2.577004911,0.313953971,0.141881168,0.055389938,0.488774923,3.444959834,0.642328312,1.072262495,-7.073142107,2.880381216,29,0.172053458,1.719111439,0.249202086,2.694105519,7.258204548,0.113324017,2.212795234,5.668068668,0.642328312,2.561497142,0.290279146,1,11.13992186,1
2.17445955,0.776758065,0.244059351,1.501518472,0.462966629,0.165380433,0.051962951,0.319689987,1.933058103,1.448173692,0.508779314,-7.078186246,2.771768841,26,0.173683819,1.739353396,-1.010683608,2.678551359,7.17463738,0.162541691,2.79940389,8.909552298,1.448173692,3.182660541,0.517315025,2,8.629960666,1
4.676794848,0.985463557,1.046489097,2.802534569,0.491710246,0.10360996,0.110026082,0.294653712,2.843874387,1.668773295,0.49494996,-7.236685161,2.305744005,23,0.085458599,2.878008828,-0.565825857,5.886991925,34.65667392,0.373408096,4.745781632,4.469033517,1.668773295,0.941685451,0.351632971,1,5.255950017,1
17.06438113,5.371319747,1.942422518,2.443276426,0.636222615,0.200262469,0.072420624,0.091094292,0.454874508,6.98422043,0.108901275,-7.448400936,2.237433785,14,0.078129489,2.947144314,1.501566172,6.07368774,36.88968277,0.795007268,3.17694383,8.785102611,6.98422043,2.765268472,2.198408534,1,3.794485691,1
0.716607385,0.950952223,0.864951985,1.782305961,0.166080576,0.220392221,0.200460848,0.413066355,1.874232919,0.402067546,1.068810945,-7.032106511,2.876995048,27,0.090916446,2.926755604,0.592159155,3.727817894,13.89662625,0.485299384,0.753568231,0.828493833,0.402067546,1.09942776,0.533551615,1,10.36730648,1
0.979039593,0.742081872,0.35968445,1.208608102,0.297633435,0.225596981,0.109346056,0.367423528,1.628672182,0.810055461,0.70222127,-6.91515538,2.976125778,25,0.15154165,1.796439262,-1.769659526,2.166870047,4.695325802,0.297602217,1.319314795,2.721940281,0.810055461,2.063146939,0.613997102,1,8.452861923,1
1.377275159,0.885152471,0.643456978,1.004357858,0.352222444,0.226367669,0.164556798,0.25685309,1.134672151,1.371299231,0.443929275,-6.951428307,2.76576408,25,0.142901685,1.918984989,-0.44783489,2.393533442,5.72900234,0.64066505,1.555975048,2.140430839,1.371299231,1.375620285,0.881311839,1,7.557778768,1
0.720861185,0.864626278,1.952876866,1.26915499,0.149944522,0.179848737,0.406213004,0.263993737,1.467865392,0.567985148,0.800482514,-7.122537654,3.053568315,28,0.149422062,1.841698765,0.830711553,2.533281971,6.417517546,1.538722127,0.833725742,0.369127822,0.567985148,0.442744903,0.681261378,1,10.11701455,1
0.850551169,0.644821071,1.305398997,1.813548509,0.184328615,0.139743474,0.282901721,0.39302619,2.812483322,0.468998301,1.212773957,-7.156111035,2.998782305,28,0.168072909,1.678262915,1.474831147,2.906308393,8.446628475,0.719803739,1.319049899,0.651564136,0.468998301,0.493964736,0.355557664,1,10.43625658,1
1.461586834,0.489812856,1.196632906,3.311566293,0.226265881,0.075827132,0.185248794,0.512658193,6.760880716,0.441358168,1.697021021,-7.207384352,2.839069715,26,0.135306012,2.097020861,-0.650796754,3.982511673,15.86039923,0.361349525,2.983969929,1.221416214,0.441358168,0.409325912,0.147909724,1,11.7379046,1
7.028640145,2.840323334,0.609913136,2.59817416,0.537478998,0.217199075,0.046639961,0.198681966,0.914745913,2.705222865,0.263267178,-7.252753603,2.156336801,21,0.08609668,3.152387969,-2.449714142,5.389443827,29.04610476,0.234746825,2.474591558,11.52400192,2.705222865,4.65693091,1.093199747,1,4.127183431,1
14.46387101,1.774938275,0.991964632,0.962095967,0.795029652,0.097562303,0.054524912,0.052883134,0.542044746,15.03370922,0.059246706,-7.103247751,1.55253039,9,0.051531026,5.090874494,2.134564547,6.685981515,44.70234882,1.031045412,8.148943097,14.58103498,15.03370922,1.789316088,1.844866143,1,2.22458427,1
7.255560851,1.454317681,0.415925647,1.456049631,0.685660659,0.137435057,0.039305556,0.137598729,1.001190902,4.983045014,0.167172209,-6.928657667,1.602475199,20,0.064739779,4.082764977,1.565817443,5.290819893,27.99277514,0.285653482,4.988979332,17.44436995,4.983045014,3.496580921,0.998810514,1,3.8626365,1
0.831932611,0.702976097,0.525936193,2.001573232,0.204787539,0.173043757,0.129463826,0.492704878,2.847284909,0.415639357,1.304034059,-7.011923681,3.117935857,27,0.176313016,1.618815679,-2.467841904,2.463050476,6.06661765,0.262761404,1.183443669,1.581812818,0.415639357,1.336618598,0.35121178,1,11.49824878,1
2.108645192,0.174539589,0.937764371,2.904025011,0.344270055,0.02849638,0.153105033,0.474128532,16.63820238,0.726111237,1.271918521,-7.115795429,2.674738133,27,0.154236283,1.926556236,-0.373149411,3.180888055,10.11804882,0.322918834,12.08118571,2.248587445,0.726111237,0.186123076,0.060102647,1,10.30093375,1
1.659388075,2.282614065,0.926724646,1.325813835,0.267879118,0.368488029,0.14960345,0.214029404,0.580831362,1.251599607,0.336330065,-7.176095238,2.903264176,28,0.177053128,1.668933949,1.148704825,2.610127317,6.812764614,0.698985499,0.726968304,1.790594523,1.251599607,2.463098479,1.72167012,6,8.685874935,1
6.310765592,2.439392251,0.927145981,1.008291635,0.590586235,0.22828791,0.086765963,0.094359892,0.41333723,6.258869331,0.115231251,-7.159807143,2.18049997,20,0.072843695,3.925000385,-0.381613875,5.00084009,25.0084016,0.919521643,2.58702371,6.806657983,6.258869331,2.631076768,2.419332033,1,3.670777303,1
19.88338004,1.720730453,0.256335306,1.599370179,0.847550555,0.073347994,0.010926569,0.068174882,0.929471653,12.43200624,0.074030828,-7.193017113,1.626347469,7,0.061777704,3.810372645,-0.440274225,5.943794935,35.32869823,0.160272656,11.5551974,77.56785566,12.43200624,6.712810954,1.075880041,1,2.193281605,1
3.522698299,4.622117584,1.055375668,1.341366273,0.334172459,0.438466274,0.100115722,0.127245545,0.290206004,2.626201635,0.164689576,-7.152618154,2.445951324,17,0.087451194,2.755570235,0.711974649,3.959481889,15.67749683,0.786791565,0.762139482,3.337861961,2.626201635,4.379594605,3.445828092,4,4.960800144,1
0.323125168,0.510781472,0.416168967,0.802079964,0.157456468,0.248899976,0.202796013,0.390847544,1.570299645,0.402859045,0.961834245,-6.879386454,2.990459061,30,0.154299465,2.006477088,0.244883975,2.067256193,4.273548169,0.51886219,0.632609415,0.776427831,0.402859045,1.227341567,0.636821134,1,10.66661305,1
1.227333179,0.617314252,0.400176236,1.832237483,0.301033792,0.151411576,0.098153111,0.449401521,2.968079023,0.669854858,0.993272455,-7.008928665,2.798926882,28,0.176487657,1.706560565,-0.183606339,2.153054079,4.635641867,0.218408498,1.988182153,3.066981665,0.669854858,1.542605973,0.336918253,3,10.46081277,1
